host_is_superhost,bathrooms,beds,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,calculated_host_listings_count,log_price,room_type_Private room,room_type_Shared room,distance_to_cbd
0,1.0,1.0,1,10,96.0,0,1,3.871201010907891,True,False,4.039620529019767
1,1.0,1.0,2,9,100.0,1,3,3.6888794541139363,True,False,23.310875453218426
0,1.0,1.0,2,8,95.0,1,2,3.7612001156935624,True,False,2.677402253935559
0,1.0,1.0,1,91,95.0,1,29,4.61512051684126,False,False,0.8479450653412851
1,1.0,3.0,1,10,92.0,1,7,5.25227342804663,False,False,0.6230808881323264
0,1.0,1.0,2,3,100.0,0,1,4.51085950651685,False,False,5.235595568650891
0,1.0,6.0,2,39,96.0,1,1,4.983606621708336,False,False,19.298257914640125
0,1.0,1.0,1,1,100.0,1,1,3.6375861597263857,True,False,14.249055274146025
0,1.0,2.0,1,143,95.0,1,50,4.74493212836325,False,False,0.8994168539658978
0,1.0,3.0,2,43,96.0,0,2,5.25227342804663,False,False,36.997665546890424
0,2.0,1.0,10,1,100.0,0,1,3.713572066704308,True,False,1.6331440862794047
1,1.0,1.0,2,77,99.0,0,1,4.663439094112067,False,False,65.90826288244332
0,1.0,1.0,1,2,90.0,1,47,5.030437921392435,False,False,1.012018186716174
1,1.0,1.0,2,18,100.0,0,1,4.394449154672439,False,False,9.431084166205782
0,2.0,1.0,3,43,90.0,1,14,3.713572066704308,True,False,11.567334298206678
0,1.0,1.0,1,15,92.0,0,7,3.9889840465642745,True,False,1.4839275805440837
0,1.0,2.0,1,2,100.0,0,2,4.875197323201151,False,False,0.5764443724505114
1,2.0,1.0,2,52,98.0,1,2,4.189654742026425,True,False,6.027463443877635
0,1.0,1.0,5,18,92.0,1,50,4.795790545596741,False,False,0.7296361647101889
1,1.0,1.0,2,73,99.0,0,1,4.7535901911063645,False,False,6.945175826903683
0,1.0,2.0,1,2,90.0,1,10,5.017279836814924,False,False,2.140939249371613
0,1.0,2.0,1,4,100.0,0,1,4.5217885770490405,False,False,1.9751537600123128
0,2.0,6.0,3,13,91.0,0,4,5.707110264748875,False,False,0.29216363295696796
0,1.0,3.0,3,33,99.0,0,50,4.77912349311153,False,False,0.7528044772523852
0,1.0,1.0,1,4,100.0,0,4,4.02535169073515,True,False,30.902204902863684
1,1.0,1.0,1,62,98.0,1,2,4.189654742026425,True,False,8.640958035431312
0,1.0,1.0,30,17,89.0,0,1,3.9318256327243257,True,False,6.136675563368825
0,1.0,1.0,2,32,90.0,0,2,4.7535901911063645,False,False,0.6814724942995026
0,1.0,1.0,8,1,100.0,0,2,3.6375861597263857,True,False,18.763272366643292
0,1.0,5.0,3,2,100.0,0,3,5.25227342804663,False,False,7.696272325054016
0,2.0,4.0,3,8,100.0,0,1,5.860786223465865,False,False,3.7337931000480324
0,1.0,3.0,14,9,95.0,0,5,4.919980925828125,False,False,0.508070186562017
0,1.0,2.0,1,15,85.0,1,38,5.117993812416755,False,False,13.399701321964983
0,1.0,3.0,1,5,84.0,1,5,4.787491742782046,False,False,0.3400723120076774
1,3.0,7.0,3,13,98.0,1,26,6.597145701886651,False,False,11.396987464917661
0,1.0,1.0,2,1,60.0,1,1,4.276666119016055,True,False,7.816369389584487
1,1.0,2.0,2,101,96.0,1,50,4.61512051684126,False,False,0.8417024835522997
0,2.0,5.0,1,200,91.0,1,40,5.135798437050262,False,False,0.9516139459543622
0,2.0,3.0,3,5,87.0,1,35,5.1647859739235145,False,False,6.7180455837837565
0,1.5,3.0,2,55,95.0,0,1,4.700480365792417,False,False,3.6486364040160675
1,1.0,3.0,3,8,93.0,0,26,5.017279836814924,False,False,1.1887182721128946
0,1.0,2.0,1,2,100.0,1,1,3.6375861597263857,True,False,3.7578443282340235
0,1.0,5.0,2,34,91.0,0,33,4.919980925828125,False,False,6.88865133638677
0,2.0,3.0,1,44,95.0,1,8,5.521460917862246,False,False,23.704726954809505
0,2.0,4.0,2,3,87.0,0,24,5.564520407322694,False,False,2.501859929775365
0,1.0,1.0,3,82,88.0,1,6,4.9344739331306915,False,False,0.8051363772034604
0,1.0,1.0,5,14,99.0,0,1,4.276666119016055,True,False,4.786781064892632
1,2.0,6.0,5,2,100.0,1,11,6.39024066706535,False,False,0.9554776922368825
0,1.0,2.0,3,1,100.0,0,1,5.707110264748875,False,False,6.521238221344516
1,2.0,5.0,2,43,98.0,0,2,5.564520407322694,False,False,2.110801928414104
1,1.5,4.0,2,18,97.0,1,1,4.836281906951478,False,False,7.842319055859244
0,0.5,1.0,1,5,85.0,1,2,4.07753744390572,True,False,20.547843043264194
1,1.0,2.0,2,12,98.0,1,1,5.529429087511423,False,False,2.552622816815661
0,1.0,4.0,7,6,88.0,0,1,5.529429087511423,False,False,14.805665963424785
0,1.0,1.0,30,6,97.0,0,1,4.02535169073515,True,False,12.167584384670343
0,2.0,4.0,2,8,100.0,0,1,5.087596335232384,False,False,26.086000259557327
1,2.0,2.0,2,115,96.0,1,4,5.198497031265826,False,False,0.36882837419768194
0,1.0,1.0,1,7,94.0,1,1,4.330733340286331,True,False,1.733546187276598
0,2.0,4.0,2,16,88.0,1,13,5.25227342804663,False,False,0.7607600438741826
0,1.0,1.0,1,1,100.0,0,1,4.584967478670572,True,False,4.196829702631905
0,1.0,2.0,5,2,100.0,1,50,4.976733742420574,False,False,0.7197343805540022
0,1.0,4.0,2,54,97.0,1,5,5.783825182329737,False,False,0.9504584451749294
0,1.5,5.0,2,8,100.0,0,33,5.529429087511423,False,False,7.090086949291654
0,2.0,3.0,1,3,93.0,1,14,4.875197323201151,False,False,1.8757999643430479
0,1.0,8.0,1,1,100.0,1,8,3.4339872044851463,False,True,0.7439655759483681
0,1.0,2.0,1,35,93.0,0,5,4.836281906951478,False,False,0.7186256497645002
0,1.0,1.0,3,4,80.0,0,4,3.6375861597263857,True,False,24.482085525343397
0,1.0,2.0,2,6,100.0,0,1,4.787491742782046,False,False,6.6238404265114506
0,1.0,1.0,4,2,90.0,1,1,4.189654742026425,True,False,0.5829460549819515
0,1.0,1.0,1,73,94.0,1,11,3.258096538021482,True,False,19.456923248072865
0,1.0,1.0,4,84,94.0,1,3,3.58351893845611,True,False,0.797363088455169
1,1.0,1.0,1,45,96.0,0,2,3.8501476017100584,True,False,34.76075272645303
0,1.0,2.0,2,2,100.0,0,1,5.017279836814924,False,False,2.281979671764944
1,1.0,1.0,3,66,99.0,0,1,4.189654742026425,True,False,6.452746484187094
1,1.0,1.0,3,179,97.0,0,1,4.795790545596741,False,False,2.1161101108778286
0,1.0,2.0,1,4,95.0,1,3,4.276666119016055,True,False,16.939203316460894
1,2.0,4.0,1,4,100.0,1,7,4.61512051684126,False,False,1.6197229052281885
0,1.0,6.0,1,11,76.0,1,7,4.852030263919617,False,False,0.9102442615564029
0,1.0,1.0,2,39,93.0,0,1,4.574710978503383,False,False,4.531357034498168
1,1.0,3.0,2,14,100.0,0,12,5.480638923341991,False,False,52.920545967452334
0,1.0,1.0,1,1,60.0,1,31,4.976733742420574,False,False,1.366408744476907
1,2.0,2.0,4,38,100.0,0,1,5.69035945432406,False,False,3.6450108841114286
0,1.0,1.0,2,73,98.0,0,11,4.394449154672439,False,False,4.719449730535318
0,1.0,4.0,3,26,97.0,1,1,4.700480365792417,False,False,9.31760486035842
0,2.5,3.0,3,2,100.0,0,5,4.983606621708336,False,False,15.170781103473567
0,1.0,2.0,1,11,95.0,1,3,5.017279836814924,False,False,0.9008705930212937
1,1.5,2.0,1,9,98.0,1,3,4.795790545596741,False,False,37.76600712748933
0,1.0,1.0,1,1,80.0,0,1,4.330733340286331,True,False,5.344141719448355
1,2.0,2.0,2,23,100.0,1,2,4.795790545596741,False,False,1.8969048390715335
0,1.0,1.0,1,16,91.0,1,31,3.9318256327243257,True,False,14.21022279798422
0,1.0,2.0,1,5,100.0,0,2,4.394449154672439,True,False,29.201756358264607
1,2.0,8.0,3,43,99.0,1,1,5.579729825986222,False,False,18.080912345078623
0,1.0,1.0,1,1,100.0,0,1,4.477336814478207,False,False,7.354877271239273
0,1.0,2.0,2,3,87.0,0,2,4.74493212836325,False,False,2.008060002880023
1,1.0,1.0,1,31,99.0,0,1,3.8501476017100584,True,False,5.50300877488466
0,1.0,1.0,20,1,100.0,0,1,3.8501476017100584,True,False,1.192017488183513
0,2.5,6.0,4,5,92.0,0,1,5.968707559985366,False,False,8.618533926502213
0,1.0,1.0,3,3,100.0,0,1,3.713572066704308,True,False,12.95429782503943
0,1.0,1.0,1,7,86.0,1,15,4.77912349311153,False,False,2.4929668536020237
1,1.0,2.0,4,8,100.0,1,2,5.111987788356544,False,False,3.0423341390823606
0,1.0,2.0,1,190,96.0,1,1,4.983606621708336,False,False,2.5031823609423474
1,1.0,1.0,1,137,99.0,0,1,4.330733340286331,False,False,3.6036889513734964
0,1.0,1.0,3,3,100.0,1,1,3.4339872044851463,True,False,5.4464955050213995
1,1.0,2.0,1,3,100.0,1,7,4.51085950651685,False,False,1.6264548918265327
0,1.0,1.0,2,5,95.0,1,1,5.017279836814924,False,False,7.25228376595288
1,1.0,1.0,2,31,95.0,0,3,4.276666119016055,True,False,1.679148117039293
0,2.5,2.0,3,14,98.0,0,1,6.2166061010848646,False,False,5.44689171906177
0,2.5,6.0,2,2,100.0,0,1,5.771441123130016,False,False,6.230986490636913
1,1.0,2.0,1,1,100.0,1,38,6.396929655216146,False,False,0.6697091049735199
0,2.0,2.0,1,1,100.0,0,1,4.836281906951478,True,False,20.870556579837686
0,1.0,2.0,1,46,93.0,1,3,3.8918202981106265,True,False,3.683505217912595
0,1.0,1.0,5,2,100.0,0,1,5.198497031265826,False,False,1.0344480171081545
1,1.0,1.0,3,31,94.0,1,3,3.8501476017100584,True,False,14.81435496481542
0,1.0,1.0,2,3,100.0,1,1,4.110873864173311,True,False,4.777284826733187
0,1.0,2.0,1,18,82.0,1,36,4.700480365792417,False,False,13.53500314764005
0,1.0,2.0,2,7,90.0,0,1,5.298317366548036,False,False,3.630308198116971
0,2.0,4.0,3,16,99.0,0,1,5.993961427306569,False,False,0.8928085676552914
0,1.0,3.0,2,24,83.0,1,1,5.5053315359323625,False,False,4.123237102633303
0,1.0,1.0,4,58,94.0,0,1,4.499809670330265,False,False,4.999411408789073
0,1.0,1.0,14,6,100.0,0,1,4.394449154672439,True,False,0.5007992357172092
0,1.0,3.0,1,5,100.0,0,1,4.51085950651685,True,False,3.716289494261009
0,1.0,1.0,3,9,93.0,1,1,4.51085950651685,True,False,8.776705040208643
0,1.0,1.0,3,4,100.0,1,1,4.61512051684126,False,False,4.195930844123365
1,1.0,1.0,1,60,98.0,0,2,4.394449154672439,True,False,3.571657139700349
0,1.0,4.0,1,4,90.0,1,5,5.278114659230517,False,False,5.270398196934899
1,1.0,1.0,1,147,98.0,0,2,4.07753744390572,True,False,6.027312415590566
1,2.5,2.0,3,19,100.0,1,3,5.19295685089021,False,False,1.3790536325058678
0,1.0,1.0,2,26,100.0,0,1,4.394449154672439,True,False,4.965545340446586
0,1.0,1.0,2,16,97.0,0,1,4.795790545596741,False,False,6.6665042173907745
0,2.5,5.0,7,1,100.0,0,1,5.860786223465865,False,False,19.435856145457006
0,2.0,1.0,2,4,90.0,1,6,4.394449154672439,True,False,1.0751950045656664
0,3.5,4.0,2,20,98.0,0,1,5.298317366548036,False,False,24.587934285718013
0,1.0,1.0,30,1,100.0,1,1,4.276666119016055,False,False,3.2801938504965884
1,1.0,1.0,1,37,96.0,0,1,4.983606621708336,True,False,1.9902916070457415
0,1.0,1.0,2,12,95.0,0,11,4.948759890378168,False,False,5.787296478033552
0,2.0,2.0,1,59,98.0,0,1,5.351858133476067,False,False,61.43185534707299
1,1.0,1.0,3,17,98.0,1,1,4.110873864173311,True,False,1.9927989245648108
1,1.0,1.0,3,200,97.0,1,1,4.499809670330265,False,False,4.223208821706901
0,1.0,2.0,2,4,90.0,1,5,3.9318256327243257,True,False,26.240910245884297
0,4.5,4.0,2,8,97.0,1,1,5.69035945432406,False,False,19.102321547793668
0,2.0,3.0,1,87,96.0,1,29,5.572154032177765,False,False,0.8694683440917615
0,1.0,1.0,1,129,95.0,1,9,4.948759890378168,False,False,1.7711924129455412
0,1.0,1.0,2,4,100.0,0,2,3.9318256327243257,True,False,19.100062240815966
1,1.0,1.0,1,57,98.0,0,1,3.784189633918261,True,False,4.837905082137218
0,4.0,1.0,7,2,90.0,0,50,3.9318256327243257,True,False,5.443815754724905
0,2.0,3.0,2,1,100.0,0,1,5.529429087511423,False,False,3.335125485282552
0,1.0,2.0,7,8,90.0,0,20,4.61512051684126,False,False,0.7052906521230607
1,2.5,2.0,2,46,88.0,1,20,5.017279836814924,False,False,0.21852034576315751
0,1.0,2.0,2,1,100.0,0,1,4.110873864173311,True,False,8.71413650747092
1,1.0,1.0,1,200,97.0,1,3,4.499809670330265,True,False,0.8424256003458374
1,2.0,2.0,5,23,100.0,0,2,5.991464547107982,False,False,3.465871042573591
0,1.0,2.0,2,68,96.0,0,2,4.51085950651685,False,False,22.097308762818336
1,2.0,6.0,1,131,97.0,1,1,6.040254711277414,False,False,51.481477247842854
0,1.0,1.0,2,7,90.0,0,2,4.836281906951478,False,False,6.253423001211085
0,1.0,1.0,1,2,100.0,1,4,3.8501476017100584,True,False,19.57418444859549
1,1.0,1.0,1,121,97.0,1,1,4.248495242049359,True,False,2.608843601085581
1,1.0,2.0,2,34,99.0,1,3,5.017279836814924,False,False,36.248509380996346
0,1.5,1.0,2,3,100.0,0,1,4.477336814478207,False,False,4.839724839761945
0,2.0,3.0,2,16,96.0,0,1,5.198497031265826,False,False,8.778584861465111
0,2.5,5.0,2,6,97.0,1,1,5.5053315359323625,False,False,13.422619464381658
1,3.0,7.0,3,43,95.0,0,1,6.396929655216146,False,False,4.942268984737585
0,1.0,1.0,1,2,80.0,1,27,4.875197323201151,False,False,0.44115193322785823
0,1.0,2.0,2,83,97.0,1,1,5.135798437050262,False,False,4.6285679693812
0,1.0,3.0,2,53,95.0,1,1,4.700480365792417,False,False,1.1426321829937365
0,2.0,3.0,2,7,80.0,0,2,5.14166355650266,True,False,12.554503356765007
0,1.0,2.0,2,1,80.0,0,1,4.442651256490317,True,False,5.686460492985676
0,1.0,2.0,1,1,60.0,0,2,4.442651256490317,True,False,1.5271086874074962
1,2.0,6.0,1,34,99.0,1,2,6.16541785423142,False,False,51.916623480806315
0,1.0,1.0,1,1,100.0,1,3,4.499809670330265,False,False,10.027703643350465
0,2.0,2.0,2,68,95.0,1,1,3.871201010907891,True,False,7.103536597121583
1,2.0,3.0,5,3,100.0,0,2,5.786897381366708,False,False,4.4194945979714735
0,2.0,3.0,30,57,93.0,1,30,5.298317366548036,False,False,3.7885320668973743
0,2.0,2.0,2,13,100.0,0,2,4.663439094112067,False,False,7.565519811229468
0,1.0,1.0,1,8,73.0,1,36,5.017279836814924,False,False,1.4755684439066494
0,1.5,2.0,3,28,94.0,1,1,4.919980925828125,False,False,2.126445401867256
0,1.0,1.0,1,8,95.0,1,31,4.110873864173311,True,False,14.093060177668866
0,1.0,2.0,2,5,100.0,0,1,4.7535901911063645,False,False,2.5054380258248563
0,1.0,1.0,2,67,85.0,1,3,4.51085950651685,True,False,0.43502029773139955
0,1.0,1.0,1,4,100.0,0,1,4.02535169073515,True,False,5.412554416606358
1,1.0,2.0,5,4,100.0,1,50,5.786897381366708,False,False,1.2572325427346989
0,1.0,1.0,1,7,87.0,1,1,3.58351893845611,True,False,14.844797566851483
0,1.0,1.0,3,1,100.0,1,1,4.394449154672439,True,False,1.1936682140281945
1,1.0,1.0,1,37,98.0,1,1,4.948759890378168,False,False,4.731069769667319
1,1.0,1.0,2,168,97.0,1,1,4.59511985013459,False,False,16.372719564445735
0,1.5,3.0,2,1,100.0,1,1,4.948759890378168,False,False,2.1942471811972966
1,1.0,2.0,2,11,98.0,0,1,4.700480365792417,False,False,8.130830681686028
0,2.5,4.0,3,4,100.0,0,2,5.564520407322694,False,False,3.309177809815153
0,1.0,1.0,2,17,99.0,0,1,3.8918202981106265,True,False,7.434554749832915
0,1.5,1.0,1,19,96.0,1,6,3.5263605246161616,True,False,14.560016281660399
0,1.0,2.0,4,53,94.0,1,1,5.424950017481403,False,False,2.3855854912670686
0,1.0,1.0,1,4,100.0,1,1,3.9318256327243257,True,False,14.562495903584558
0,1.0,1.0,1,2,100.0,1,1,4.248495242049359,True,False,14.667461504201873
0,2.0,2.0,2,4,90.0,1,2,5.017279836814924,False,False,37.733719815966964
0,1.0,1.0,1,1,80.0,0,1,2.995732273553991,False,True,1.6185284408022056
0,2.0,2.0,10,3,100.0,0,2,5.602118820879701,False,False,1.5219469212667365
0,1.0,1.0,2,7,100.0,0,1,4.663439094112067,False,False,3.587688855636065
0,1.0,1.0,7,2,100.0,0,1,4.875197323201151,False,False,1.8356434936296429
0,1.0,1.0,2,3,87.0,0,1,4.330733340286331,True,False,0.945234736575618
0,1.0,1.0,2,8,97.0,0,1,4.394449154672439,True,False,7.687204680341487
0,1.0,2.0,3,8,93.0,0,5,4.787491742782046,False,False,0.9214776326029563
0,1.0,2.0,1,1,100.0,1,22,5.003946305945459,False,False,0.9032327860021688
0,1.0,1.0,1,3,100.0,0,1,4.060443010546419,True,False,18.09955242619058
1,1.0,2.0,2,49,96.0,0,1,5.075173815233827,False,False,0.41201238386033734
0,1.5,2.0,1,15,91.0,0,1,4.59511985013459,False,False,4.877845436685268
0,1.0,2.0,1,2,80.0,1,15,4.77912349311153,False,False,0.6413589246176029
1,1.0,1.0,3,33,99.0,0,10,4.948759890378168,False,False,4.562844522442928
1,1.0,1.0,2,53,94.0,0,2,4.727387818712341,False,False,4.942907662294523
0,1.0,2.0,2,9,98.0,0,1,4.919980925828125,False,False,7.317729229166021
0,1.0,5.0,1,19,97.0,1,12,5.017279836814924,False,False,0.5503512508733682
1,1.0,1.0,2,59,98.0,0,1,4.127134385045092,True,False,4.418608324714447
0,1.0,1.0,2,4,90.0,0,1,4.574710978503383,False,False,5.144582265966953
1,1.0,2.0,2,54,96.0,1,34,4.795790545596741,False,False,0.32807292243903974
0,1.0,1.0,1,1,80.0,1,4,4.61512051684126,True,False,32.248084921588884
1,1.0,1.0,1,54,97.0,0,1,3.784189633918261,True,False,3.911552160217647
0,2.0,2.0,3,1,100.0,0,1,4.836281906951478,False,False,12.08935162017738
1,2.0,2.0,2,17,98.0,0,1,5.707110264748875,False,False,0.9198372145305346
0,1.0,2.0,3,12,90.0,0,1,4.663439094112067,False,False,1.36889788494839
0,2.0,3.0,7,4,100.0,0,17,5.111987788356544,False,False,3.769793684708386
1,1.5,3.0,2,39,96.0,0,2,4.574710978503383,False,False,22.974881477371962
0,2.0,4.0,2,3,90.0,0,1,5.707110264748875,False,False,20.49975538442607
0,2.5,5.0,3,8,95.0,1,1,4.330733340286331,True,False,25.98207387815312
0,1.5,5.0,2,6,87.0,0,33,5.529429087511423,False,False,7.139782974851448
0,1.0,1.0,2,13,96.0,0,1,4.330733340286331,True,False,0.6007179487544237
1,1.0,3.0,2,29,98.0,0,2,5.1298987149230735,False,False,13.488373035656888
0,1.0,1.0,3,2,100.0,1,1,3.258096538021482,False,True,6.8122758017476395
0,1.0,1.0,1,1,100.0,1,1,4.442651256490317,True,False,28.274888876907784
0,1.0,2.0,2,12,88.0,0,2,4.890349128221754,False,False,2.1553201238978508
0,1.0,1.0,1,2,100.0,0,1,4.499809670330265,True,False,4.4976584093846705
0,1.0,1.0,2,191,90.0,0,14,4.948759890378168,False,False,5.650262865933929
0,2.0,6.0,2,14,97.0,1,50,5.631211781821365,False,False,0.9624944495954711
0,1.0,1.0,14,2,90.0,0,1,4.143134726391533,True,False,2.0918481111911906
0,1.0,2.0,1,3,100.0,0,1,4.61512051684126,True,False,13.447317576490347
0,1.5,1.0,20,1,100.0,0,1,5.278114659230517,False,False,6.199130925531768
1,1.0,3.0,1,142,95.0,1,1,5.135798437050262,False,False,4.494095720840159
0,1.0,6.0,2,21,98.0,1,1,5.707110264748875,False,False,7.235432958087504
1,3.0,1.0,1,5,92.0,0,1,3.713572066704308,True,False,9.178508098298373
0,2.0,4.0,2,6,97.0,0,1,5.3981627015177525,False,False,7.966443961475425
1,1.0,2.0,1,36,94.0,1,35,4.9344739331306915,False,False,0.8861376169636349
0,1.0,2.0,1,17,93.0,1,38,5.117993812416755,False,False,13.54541960137099
0,1.0,6.0,1,1,100.0,1,2,4.59511985013459,True,False,13.619318789486993
1,1.0,1.0,1,69,98.0,0,3,4.276666119016055,True,False,19.561965054261485
0,1.0,2.0,2,2,80.0,0,1,4.795790545596741,False,False,1.872650691371984
0,1.0,2.0,3,12,95.0,0,1,4.948759890378168,False,False,8.010344518833273
0,1.0,1.0,1,3,93.0,1,11,4.07753744390572,True,False,0.8655212045020354
0,1.0,1.0,1,5,100.0,0,1,4.189654742026425,True,False,18.78730459497392
0,1.0,1.0,1,7,94.0,1,1,4.110873864173311,True,False,7.184362768567457
1,1.0,1.0,1,13,89.0,1,41,4.795790545596741,False,False,0.9612724074789907
0,1.0,1.0,7,1,100.0,0,1,3.9318256327243257,True,False,17.426087847038197
0,1.5,1.0,1,76,92.0,0,1,4.110873864173311,True,False,36.71568643185589
0,1.0,2.0,2,1,80.0,0,8,5.241747015059643,False,False,0.4440181882986985
0,1.0,1.0,2,3,87.0,1,50,4.795790545596741,False,False,3.8546540829379174
0,1.0,1.0,7,3,80.0,1,1,3.9318256327243257,True,False,1.7226623679418605
0,1.0,1.0,2,4,100.0,0,1,4.51085950651685,False,False,3.56597004204399
1,1.0,4.0,1,11,96.0,1,13,4.852030263919617,False,False,0.8836355731174055
0,1.0,1.0,1,3,93.0,0,1,4.61512051684126,True,False,3.3838198997209146
0,1.0,1.0,1,8,98.0,0,1,3.713572066704308,True,False,8.632902400549774
0,5.0,8.0,1,1,100.0,0,3,5.293304824724492,False,False,15.619582964866172
1,1.0,2.0,2,16,93.0,1,5,4.9344739331306915,False,False,1.471688718398782
1,1.5,1.0,3,18,91.0,0,3,3.4339872044851463,False,True,1.4773727726437236
1,2.5,1.0,1,10,90.0,0,8,4.61512051684126,True,False,7.0998265716507065
0,1.0,1.0,2,29,95.0,0,1,4.189654742026425,False,False,19.495657432457307
1,2.0,3.0,1,17,99.0,1,2,5.087596335232384,False,False,1.0716914992252398
0,1.0,2.0,2,2,90.0,0,1,4.795790545596741,False,False,3.378694347331218
0,1.0,1.0,7,16,91.0,0,1,3.9318256327243257,True,False,3.2019784088798784
0,1.0,1.0,1,6,92.0,1,1,3.8501476017100584,True,False,9.598351058708937
0,1.0,3.0,2,31,99.0,1,2,4.762173934797756,False,False,3.9211024985780214
0,1.0,1.0,2,20,94.0,1,7,4.919980925828125,False,False,3.68983573244077
0,2.5,4.0,3,5,68.0,1,14,3.4339872044851463,False,True,21.61340955462927
0,1.0,2.0,2,1,100.0,0,1,5.707110264748875,False,False,5.359322237866387
0,1.0,2.0,4,2,100.0,1,1,4.700480365792417,False,False,18.934642562938933
1,1.0,2.0,3,79,94.0,1,1,4.7535901911063645,False,False,6.254460641684614
0,2.0,4.0,7,1,100.0,1,1,6.311734809152915,False,False,9.143207678485071
0,1.0,1.0,1,1,100.0,0,1,3.8501476017100584,True,False,3.370896906736567
0,1.0,1.0,5,1,100.0,0,3,3.713572066704308,True,False,33.6764386696915
0,1.0,3.0,1,38,83.0,1,4,4.948759890378168,False,False,0.6926773737123436
0,1.0,2.0,1,2,100.0,1,8,4.919980925828125,True,False,8.128053600974495
0,2.0,4.0,2,73,97.0,1,47,6.472346294500901,False,False,1.1900083967076718
1,5.0,1.0,3,9,80.0,1,5,4.3694478524670215,True,False,0.9341081874742022
0,1.5,3.0,1,3,73.0,0,7,5.075173815233827,False,False,0.8819085125597858
1,1.0,2.0,2,50,97.0,0,1,4.7535901911063645,False,False,3.6434754802449314
0,1.0,2.0,1,6,92.0,0,1,5.049856007249537,False,False,7.209050459921173
1,1.0,1.0,1,50,96.0,0,1,4.02535169073515,True,False,2.302939189333069
0,1.5,3.0,3,74,90.0,1,10,5.111987788356544,False,False,2.768712134958747
0,1.0,2.0,2,138,97.0,0,1,5.3981627015177525,False,False,64.63368917802902
1,1.5,3.0,2,16,95.0,0,5,5.480638923341991,False,False,52.060577034921145
0,2.5,5.0,2,15,84.0,1,3,5.991464547107982,False,False,1.873878568420569
1,1.5,3.0,2,57,98.0,0,26,5.087596335232384,False,False,1.2214521079555734
0,1.0,1.0,1,30,91.0,0,1,4.663439094112067,False,False,6.056522711619564
1,1.0,2.0,2,8,90.0,1,41,4.762173934797756,False,False,1.8084815141901098
1,1.0,4.0,2,32,95.0,1,6,4.867534450455582,False,False,1.5309979240688842
1,1.0,5.0,3,118,99.0,1,1,5.241747015059643,False,False,0.9708277222837576
1,1.0,3.0,1,91,97.0,1,1,5.017279836814924,False,False,1.4287189811048921
0,1.5,3.0,1,4,100.0,0,1,4.189654742026425,True,False,5.499586676061861
0,1.0,2.0,1,33,87.0,1,50,4.875197323201151,False,False,1.0413842922443293
0,1.0,2.0,2,4,95.0,0,1,5.25227342804663,False,False,0.7958019303727397
0,1.0,1.0,3,3,100.0,1,1,4.110873864173311,True,False,1.9960081683637407
0,1.0,1.0,2,1,100.0,1,1,4.382026634673881,False,False,10.731995559832399
